,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
386,0.605,0.199,6,-10.976,1,0.031,0.915,3.06e-06,0.115,0.556,108.452,audio_features,60VbTAxzvLQ6FC7ZcIgFqB,spotify:track:60VbTAxzvLQ6FC7ZcIgFqB,https://api.spotify.com/v1/tracks/60VbTAxzvLQ6FC7ZcIgFqB,https://api.spotify.com/v1/audio-analysis/60VbTAxzvLQ6FC7ZcIgFqB,255026,4
387,0.612,0.574,10,-10.237,1,0.0312,0.476,0.00941,0.157,0.351,134.508,audio_features,5CHR3UgjjByIA2eHbWNX7g,spotify:track:5CHR3UgjjByIA2eHbWNX7g,https://api.spotify.com/v1/tracks/5CHR3UgjjByIA2eHbWNX7g,https://api.spotify.com/v1/audio-analysis/5CHR3UgjjByIA2eHbWNX7g,248387,4
388,0.923,0.783,5,-8.208,1,0.142,0.569,4.88e-05,0.0699,0.859,110.061,audio_features,33COLW0pVVZq6wgR8zK8aj,spotify:track:33COLW0pVVZq6wgR8zK8aj,https://api.spotify.com/v1/tracks/33COLW0pVVZq6wgR8zK8aj,https://api.spotify.com/v1/audio-analysis/33COLW0pVVZq6wgR8zK8aj,156840,4
389,0.484,0.192,2,-15.378,1,0.0465,0.991,0.908,0.106,0.0559,100.084,audio_features,1Re30B3AC2Ra8n4f2xsDW3,spotify:track:1Re30B3AC2Ra8n4f2xsDW3,https://api.spotify.com/v1/tracks/1Re30B3AC2Ra8n4f2xsDW3,https://api.spotify.com/v1/audio-analysis/1Re30B3AC2Ra8n4f2xsDW3,140733,4
390,0.319,0.85,9,-7.587,0,0.209,0.541,0.0,0.871,0.555,162.797,audio_features,2IPHlzIXgWrsMOZJvDrDdY,spotify:track:2IPHlzIXgWrsMOZJvDrDdY,https://api.spotify.com/v1/tracks/2IPHlzIXgWrsMOZJvDrDdY,https://api.spotify.com/v1/audio-analysis/2IPHlzIXgWrsMOZJvDrDdY,181920,4
391,0.769,0.488,0,-9.834,1,0.0421,0.254,0.902,0.105,0.514,128.003,audio_features,0DcSv80zh64HOgnjdVav4a,spotify:track:0DcSv80zh64HOgnjdVav4a,https://api.spotify.com/v1/tracks/0DcSv80zh64HOgnjdVav4a,https://api.spotify.com/v1/audio-analysis/0DcSv80zh64HOgnjdVav4a,229253,4
392,0.348,0.222,1,-19.777,1,0.0438,0.981,0.867,0.118,0.184,94.069,audio_features,7AJIHT8hK423KPQZtvwEkM,spotify:track:7AJIHT8hK423KPQZtvwEkM,https://api.spotify.com/v1/tracks/7AJIHT8hK423KPQZtvwEkM,https://api.spotify.com/v1/audio-analysis/7AJIHT8hK423KPQZtvwEkM,541200,4
393,0.315,0.0346,4,-24.829,1,0.035,0.994,0.925,0.0715,0.0389,67.646,audio_features,37hZpnrkuQch9lSnE7OF3V,spotify:track:37hZpnrkuQch9lSnE7OF3V,https://api.spotify.com/v1/tracks/37hZpnrkuQch9lSnE7OF3V,https://api.spotify.com/v1/audio-analysis/37hZpnrkuQch9lSnE7OF3V,285893,5
394,0.324,0.152,7,-20.318,0,0.039,0.976,0.874,0.106,0.118,65.588,audio_features,2XgwidZQFqmdJUdyj1T9Dt,spotify:track:2XgwidZQFqmdJUdyj1T9Dt,https://api.spotify.com/v1/tracks/2XgwidZQFqmdJUdyj1T9Dt,https://api.spotify.com/v1/audio-analysis/2XgwidZQFqmdJUdyj1T9Dt,271427,4
395,0.367,0.00271,5,-35.563,0,0.0429,0.995,0.912,0.0816,0.0681,135.16,audio_features,41oSqVfKyg8yyCGCsax2IG,spotify:track:41oSqVfKyg8yyCGCsax2IG,https://api.spotify.com/v1/tracks/41oSqVfKyg8yyCGCsax2IG,https://api.spotify.com/v1/audio-analysis/41oSqVfKyg8yyCGCsax2IG,201600,5
396,0.23,0.273,10,-24.182,0,0.0592,0.977,0.84,0.675,0.163,96.22,audio_features,1yiNus7qgS4LTXDFJDJIEZ,spotify:track:1yiNus7qgS4LTXDFJDJIEZ,https://api.spotify.com/v1/tracks/1yiNus7qgS4LTXDFJDJIEZ,https://api.spotify.com/v1/audio-analysis/1yiNus7qgS4LTXDFJDJIEZ,345720,3
397,0.376,0.131,0,-22.696,1,0.0336,0.987,0.88,0.0886,0.116,133.443,audio_features,63xzzo9QnjE911Q4HDjf5Y,spotify:track:63xzzo9QnjE911Q4HDjf5Y,https://api.spotify.com/v1/tracks/63xzzo9QnjE911Q4HDjf5Y,https://api.spotify.com/v1/audio-analysis/63xzzo9QnjE911Q4HDjf5Y,371880,4
398,0.19,0.14,4,-19.454,0,0.0389,0.968,0.883,0.103,0.0609,72.814,audio_features,5q6forEVviBYD5P9aAo7dW,spotify:track:5q6forEVviBYD5P9aAo7dW,https://api.spotify.com/v1/tracks/5q6forEVviBYD5P9aAo7dW,https://api.spotify.com/v1/audio-analysis/5q6forEVviBYD5P9aAo7dW,1204867,4
399,0.203,0.0365,4,-27.824,1,0.0416,0.984,0.902,0.0969,0.0381,53.157,audio_features,3ryKA2CCVAhyZyhk7LTGOL,spotify:track:3ryKA2CCVAhyZyhk7LTGOL,https://api.spotify.com/v1/tracks/3ryKA2CCVAhyZyhk7LTGOL,https://api.spotify.com/v1/audio-analysis/3ryKA2CCVAhyZyhk7LTGOL,600200,4
400,0.387,0.155,4,-19.899,1,0.0322,0.966,0.941,0.126,0.244,113.649,audio_features,39y60qhow6CpfFX1yHIN8D,spotify:track:39y60qhow6CpfFX1yHIN8D,https://api.spotify.com/v1/tracks/39y60qhow6CpfFX1yHIN8D,https://api.spotify.com/v1/audio-analysis/39y60qhow6CpfFX1yHIN8D,606813,4
401,0.287,0.0183,1,-30.033,1,0.0389,0.987,0.925,0.0865,0.0841,123.786,audio_features,6vXtLNCgt53Sp2WqXz5rCT,spotify:track:6vXtLNCgt53Sp2WqXz5rCT,https://api.spotify.com/v1/tracks/6vXtLNCgt53Sp2WqXz5rCT,https://api.spotify.com/v1/audio-analysis/6vXtLNCgt53Sp2WqXz5rCT,248000,4
402,0.384,0.0596,2,-25.861,1,0.0334,0.99,0.905,0.141,0.382,135.546,audio_features,4PL5wVccfj8e893u7EBjNJ,spotify:track:4PL5wVccfj8e893u7EBjNJ,https://api.spotify.com/v1/tracks/4PL5wVccfj8e893u7EBjNJ,https://api.spotify.com/v1/audio-analysis/4PL5wVccfj8e893u7EBjNJ,166987,4
403,0.312,0.0612,4,-27.448,1,0.0421,0.991,0.926,0.122,0.0701,141.26,audio_features,5O1CmUBJ48oxGhea1rRDWu,spotify:track:5O1CmUBJ48oxGhea1rRDWu,https://api.spotify.com/v1/tracks/5O1CmUBJ48oxGhea1rRDWu,https://api.spotify.com/v1/audio-analysis/5O1CmUBJ48oxGhea1rRDWu,204213,4
404,0.333,0.188,5,-25.851,1,0.0457,0.982,0.86,0.683,0.112,120.343,audio_features,6wvaBi5Zv7kjbJ4BI2Ugpz,spotify:track:6wvaBi5Zv7kjbJ4BI2Ugpz,https://api.spotify.com/v1/tracks/6wvaBi5Zv7kjbJ4BI2Ugpz,https://api.spotify.com/v1/audio-analysis/6wvaBi5Zv7kjbJ4BI2Ugpz,498040,3
405,0.342,0.298,2,-14.384,1,0.0346,0.946,0.915,0.0781,0.108,70.414,audio_features,0k6KKduUf1OGP6qGKIBtck,spotify:track:0k6KKduUf1OGP6qGKIBtck,https://api.spotify.com/v1/tracks/0k6KKduUf1OGP6qGKIBtck,https://api.spotify.com/v1/audio-analysis/0k6KKduUf1OGP6qGKIBtck,210000,4
406,0.224,0.0389,1,-28.545,1,0.0375,0.982,0.9,0.645,0.0674,69.55,audio_features,3YiEjoD6iHybIs7RmZ5NX8,spotify:track:3YiEjoD6iHybIs7RmZ5NX8,https://api.spotify.com/v1/tracks/3YiEjoD6iHybIs7RmZ5NX8,https://api.spotify.com/v1/audio-analysis/3YiEjoD6iHybIs7RmZ5NX8,401067,4
407,0.34,0.0356,7,-24.957,1,0.0376,0.993,0.915,0.145,0.117,70.8,audio_features,0PYGW0Eb1VRyIjdveMYuUP,spotify:track:0PYGW0Eb1VRyIjdveMYuUP,https://api.spotify.com/v1/tracks/0PYGW0Eb1VRyIjdveMYuUP,https://api.spotify.com/v1/audio-analysis/0PYGW0Eb1VRyIjdveMYuUP,142787,3
408,0.3,0.111,0,-19.993,1,0.036,0.98,0.869,0.093,0.101,74.152,audio_features,2F5dQZmdnHc1olbbIACdmr,spotify:track:2F5dQZmdnHc1olbbIACdmr,https://api.spotify.com/v1/tracks/2F5dQZmdnHc1olbbIACdmr,https://api.spotify.com/v1/audio-analysis/2F5dQZmdnHc1olbbIACdmr,1098027,4
409,0.204,0.0264,8,-23.313,1,0.0432,0.978,0.91,0.162,0.0569,73.271,audio_features,5Dv0Vmy312ITcwQy4LB0H2,spotify:track:5Dv0Vmy312ITcwQy4LB0H2,https://api.spotify.com/v1/tracks/5Dv0Vmy312ITcwQy4LB0H2,https://api.spotify.com/v1/audio-analysis/5Dv0Vmy312ITcwQy4LB0H2,686093,1
410,0.422,0.173,0,-18.911,1,0.0337,0.981,0.907,0.135,0.351,137.474,audio_features,0nfz7Prl59IlNmBnN1Ox6e,spotify:track:0nfz7Prl59IlNmBnN1Ox6e,https://api.spotify.com/v1/tracks/0nfz7Prl59IlNmBnN1Ox6e,https://api.spotify.com/v1/audio-analysis/0nfz7Prl59IlNmBnN1Ox6e,553760,4
411,0.298,0.358,9,-19.168,1,0.0425,0.982,0.887,0.688,0.16,88.861,audio_features,0VyuOpYDwp1bObLPSLjfHf,spotify:track:0VyuOpYDwp1bObLPSLjfHf,https://api.spotify.com/v1/tracks/0VyuOpYDwp1bObLPSLjfHf,https://api.spotify.com/v1/audio-analysis/0VyuOpYDwp1bObLPSLjfHf,983720,4
412,0.17,0.0984,0,-20.287,0,0.0388,0.986,0.917,0.0629,0.0383,69.508,audio_features,7mHIISBMQRw2X5wKuAklqO,spotify:track:7mHIISBMQRw2X5wKuAklqO,https://api.spotify.com/v1/tracks/7mHIISBMQRw2X5wKuAklqO,https://api.spotify.com/v1/audio-analysis/7mHIISBMQRw2X5wKuAklqO,704707,4
413,0.44,0.33,7,-18.267,1,0.0632,0.987,0.885,0.0527,0.363,98.113,audio_features,5FPPFvltXTFfxegxTWFeF9,spotify:track:5FPPFvltXTFfxegxTWFeF9,https://api.spotify.com/v1/tracks/5FPPFvltXTFfxegxTWFeF9,https://api.spotify.com/v1/audio-analysis/5FPPFvltXTFfxegxTWFeF9,97320,1
414,0.36,0.0205,5,-35.637,1,0.0449,0.991,0.92,0.107,0.145,127.587,audio_features,0U1r62a9rcep5DwLdyrPQt,spotify:track:0U1r62a9rcep5DwLdyrPQt,https://api.spotify.com/v1/tracks/0U1r62a9rcep5DwLdyrPQt,https://api.spotify.com/v1/audio-analysis/0U1r62a9rcep5DwLdyrPQt,431800,4
415,0.289,0.149,5,-19.313,0,0.0372,0.976,0.909,0.0677,0.0677,129.055,audio_features,2dY5L52Q5l17DGvzCtamxi,spotify:track:2dY5L52Q5l17DGvzCtamxi,https://api.spotify.com/v1/tracks/2dY5L52Q5l17DGvzCtamxi,https://api.spotify.com/v1/audio-analysis/2dY5L52Q5l17DGvzCtamxi,863387,4
416,0.337,0.00464,7,-35.037,1,0.0426,0.996,0.938,0.0777,0.214,140.335,audio_features,020FCRY0oBWByYeqaZNoYC,spotify:track:020FCRY0oBWByYeqaZNoYC,https://api.spotify.com/v1/tracks/020FCRY0oBWByYeqaZNoYC,https://api.spotify.com/v1/audio-analysis/020FCRY0oBWByYeqaZNoYC,111493,3
417,0.44,0.0299,2,-28.248,1,0.0409,0.995,0.887,0.104,0.453,112.499,audio_features,6XCYQZDVt2QZNQ1XCqhaWb,spotify:track:6XCYQZDVt2QZNQ1XCqhaWb,https://api.spotify.com/v1/tracks/6XCYQZDVt2QZNQ1XCqhaWb,https://api.spotify.com/v1/audio-analysis/6XCYQZDVt2QZNQ1XCqhaWb,71427,3
418,0.336,0.00352,5,-38.417,1,0.0699,0.995,0.926,0.0776,0.184,62.333,audio_features,3axDReQEImJiyYyhGR0V24,spotify:track:3axDReQEImJiyYyhGR0V24,https://api.spotify.com/v1/tracks/3axDReQEImJiyYyhGR0V24,https://api.spotify.com/v1/audio-analysis/3axDReQEImJiyYyhGR0V24,197520,3
419,0.376,0.0196,7,-30.736,1,0.0394,0.995,0.903,0.0802,0.14,135.227,audio_features,6JFAzFn9w0boF2fDbBuWbP,spotify:track:6JFAzFn9w0boF2fDbBuWbP,https://api.spotify.com/v1/tracks/6JFAzFn9w0boF2fDbBuWbP,https://api.spotify.com/v1/audio-analysis/6JFAzFn9w0boF2fDbBuWbP,104960,3
420,0.539,0.000965,7,-29.387,1,0.0729,0.991,0.946,0.0812,0.114,134.957,audio_features,2RJGxECVIRCwtvqrl4DkuG,spotify:track:2RJGxECVIRCwtvqrl4DkuG,https://api.spotify.com/v1/tracks/2RJGxECVIRCwtvqrl4DkuG,https://api.spotify.com/v1/audio-analysis/2RJGxECVIRCwtvqrl4DkuG,191747,3
421,0.369,0.315,7,-22.34,0,0.146,0.989,0.859,0.669,0.446,88.526,audio_features,3nxCwynr363oke7SK06vTA,spotify:track:3nxCwynr363oke7SK06vTA,https://api.spotify.com/v1/tracks/3nxCwynr363oke7SK06vTA,https://api.spotify.com/v1/audio-analysis/3nxCwynr363oke7SK06vTA,171880,4
422,0.226,0.0253,4,-26.464,1,0.043,0.988,0.898,0.119,0.0391,71.05,audio_features,56D6XsvFcUE5QQpXRsz9kH,spotify:track:56D6XsvFcUE5QQpXRsz9kH,https://api.spotify.com/v1/tracks/56D6XsvFcUE5QQpXRsz9kH,https://api.spotify.com/v1/audio-analysis/56D6XsvFcUE5QQpXRsz9kH,465520,5
423,0.0,0.296,2,-15.713,1,0.0,0.938,0.977,0.515,0.0,0.0,audio_features,4kkBZcvLCBi3RBQgQsyWcE,spotify:track:4kkBZcvLCBi3RBQgQsyWcE,https://api.spotify.com/v1/tracks/4kkBZcvLCBi3RBQgQsyWcE,https://api.spotify.com/v1/audio-analysis/4kkBZcvLCBi3RBQgQsyWcE,8573,0
424,0.531,0.0557,9,-25.149,0,0.118,0.979,0.502,0.244,0.0,69.171,audio_features,7hqqFZTK9xp0HQ2g61ijwb,spotify:track:7hqqFZTK9xp0HQ2g61ijwb,https://api.spotify.com/v1/tracks/7hqqFZTK9xp0HQ2g61ijwb,https://api.spotify.com/v1/audio-analysis/7hqqFZTK9xp0HQ2g61ijwb,20667,4
425,0.578,0.0411,9,-28.354,0,0.0381,0.963,0.0,0.332,0.794,140.866,audio_features,7w7BP0UxYs35av5U16gUwc,spotify:track:7w7BP0UxYs35av5U16gUwc,https://api.spotify.com/v1/tracks/7w7BP0UxYs35av5U16gUwc,https://api.spotify.com/v1/audio-analysis/7w7BP0UxYs35av5U16gUwc,20533,4
426,0.4,0.0672,2,-27.949,0,0.0364,0.992,0.894,0.36,0.962,142.765,audio_features,6Gqeg4bBdWYYNV7ESF6Paw,spotify:track:6Gqeg4bBdWYYNV7ESF6Paw,https://api.spotify.com/v1/tracks/6Gqeg4bBdWYYNV7ESF6Paw,https://api.spotify.com/v1/audio-analysis/6Gqeg4bBdWYYNV7ESF6Paw,20360,4
427,0.52,0.105,2,-27.739,0,0.0539,0.994,0.94,0.357,0.914,141.691,audio_features,2Suu5xxrAGuDaPPG1RuMMf,spotify:track:2Suu5xxrAGuDaPPG1RuMMf,https://api.spotify.com/v1/tracks/2Suu5xxrAGuDaPPG1RuMMf,https://api.spotify.com/v1/audio-analysis/2Suu5xxrAGuDaPPG1RuMMf,26213,3
428,0.465,0.173,9,-22.038,0,0.0313,0.987,0.952,0.422,0.898,83.507,audio_features,0nhqDCcr9e5YjTNlOMzz6n,spotify:track:0nhqDCcr9e5YjTNlOMzz6n,https://api.spotify.com/v1/tracks/0nhqDCcr9e5YjTNlOMzz6n,https://api.spotify.com/v1/audio-analysis/0nhqDCcr9e5YjTNlOMzz6n,29360,5
429,0.267,0.0687,1,-20.308,1,0.0455,0.991,0.908,0.11,0.0377,111.847,audio_features,79clPVLoWVNtskcc6Rwoi8,spotify:track:79clPVLoWVNtskcc6Rwoi8,https://api.spotify.com/v1/tracks/79clPVLoWVNtskcc6Rwoi8,https://api.spotify.com/v1/audio-analysis/79clPVLoWVNtskcc6Rwoi8,168573,5
430,0.302,0.373,10,-15.314,1,0.0484,0.968,0.722,0.0876,0.135,83.778,audio_features,7MxWyy6E7q6k3q6NwbFwGC,spotify:track:7MxWyy6E7q6k3q6NwbFwGC,https://api.spotify.com/v1/tracks/7MxWyy6E7q6k3q6NwbFwGC,https://api.spotify.com/v1/audio-analysis/7MxWyy6E7q6k3q6NwbFwGC,76867,4
431,0.439,0.535,0,-24.099,1,0.161,0.983,0.822,0.726,0.628,146.521,audio_features,30RN3lQwxDBiF5iie6Cmq9,spotify:track:30RN3lQwxDBiF5iie6Cmq9,https://api.spotify.com/v1/tracks/30RN3lQwxDBiF5iie6Cmq9,https://api.spotify.com/v1/audio-analysis/30RN3lQwxDBiF5iie6Cmq9,157280,4
432,0.379,0.174,7,-17.903,1,0.0342,0.969,0.878,0.0821,0.131,137.059,audio_features,2KiucEd5mDhrOOnpYzulRn,spotify:track:2KiucEd5mDhrOOnpYzulRn,https://api.spotify.com/v1/tracks/2KiucEd5mDhrOOnpYzulRn,https://api.spotify.com/v1/audio-analysis/2KiucEd5mDhrOOnpYzulRn,619813,4
433,0.355,0.0161,4,-24.958,1,0.0485,0.986,0.899,0.0791,0.0387,136.646,audio_features,2V2SVBXfx5HdaE2p89HR7m,spotify:track:2V2SVBXfx5HdaE2p89HR7m,https://api.spotify.com/v1/tracks/2V2SVBXfx5HdaE2p89HR7m,https://api.spotify.com/v1/audio-analysis/2V2SVBXfx5HdaE2p89HR7m,544560,3
434,0.232,0.0763,9,-20.004,1,0.0424,0.974,0.0605,0.0918,0.0953,85.898,audio_features,4FWaATgrZJCmpZB9h7yoe2,spotify:track:4FWaATgrZJCmpZB9h7yoe2,https://api.spotify.com/v1/tracks/4FWaATgrZJCmpZB9h7yoe2,https://api.spotify.com/v1/audio-analysis/4FWaATgrZJCmpZB9h7yoe2,1147653,4
435,0.426,0.268,9,-17.044,1,0.0369,0.957,0.749,0.144,0.208,131.105,audio_features,7oquD2aDyUB3CQwRmlfx7Q,spotify:track:7oquD2aDyUB3CQwRmlfx7Q,https://api.spotify.com/v1/tracks/7oquD2aDyUB3CQwRmlfx7Q,https://api.spotify.com/v1/audio-analysis/7oquD2aDyUB3CQwRmlfx7Q,703333,4
436,0.333,0.0424,0,-32.035,1,0.0363,0.992,0.906,0.0512,0.654,129.515,audio_features,3B0pMqUj4pwlGyUtPGxE2Z,spotify:track:3B0pMqUj4pwlGyUtPGxE2Z,https://api.spotify.com/v1/tracks/3B0pMqUj4pwlGyUtPGxE2Z,https://api.spotify.com/v1/audio-analysis/3B0pMqUj4pwlGyUtPGxE2Z,395027,4
437,0.392,0.00392,5,-37.777,1,0.0435,0.994,0.936,0.0609,0.125,82.674,audio_features,0eHTRvwEHWHqPQ2dSCnzsN,spotify:track:0eHTRvwEHWHqPQ2dSCnzsN,https://api.spotify.com/v1/tracks/0eHTRvwEHWHqPQ2dSCnzsN,https://api.spotify.com/v1/audio-analysis/0eHTRvwEHWHqPQ2dSCnzsN,449760,4
438,0.287,0.0547,0,-30.836,1,0.0358,0.991,0.911,0.132,0.548,85.856,audio_features,6KMZrn5UKyA67nBBMZx7Ap,spotify:track:6KMZrn5UKyA67nBBMZx7Ap,https://api.spotify.com/v1/tracks/6KMZrn5UKyA67nBBMZx7Ap,https://api.spotify.com/v1/audio-analysis/6KMZrn5UKyA67nBBMZx7Ap,337307,4
439,0.175,0.0379,4,-26.615,1,0.0404,0.987,0.934,0.0691,0.037,94.128,audio_features,0XiuXLSk4MkpZpqsQhOKW3,spotify:track:0XiuXLSk4MkpZpqsQhOKW3,https://api.spotify.com/v1/tracks/0XiuXLSk4MkpZpqsQhOKW3,https://api.spotify.com/v1/audio-analysis/0XiuXLSk4MkpZpqsQhOKW3,747240,4
440,0.335,0.0858,0,-23.831,1,0.046,0.993,0.907,0.0916,0.164,60.793,audio_features,4l5woQJ7hUuSkeYUdWFtF8,spotify:track:4l5woQJ7hUuSkeYUdWFtF8,https://api.spotify.com/v1/tracks/4l5woQJ7hUuSkeYUdWFtF8,https://api.spotify.com/v1/audio-analysis/4l5woQJ7hUuSkeYUdWFtF8,319467,4
441,0.306,0.138,10,-16.553,1,0.0344,0.979,0.868,0.105,0.212,82.07,audio_features,35p6JlvO7rnbC2R3zaXbXu,spotify:track:35p6JlvO7rnbC2R3zaXbXu,https://api.spotify.com/v1/tracks/35p6JlvO7rnbC2R3zaXbXu,https://api.spotify.com/v1/audio-analysis/35p6JlvO7rnbC2R3zaXbXu,223000,3
442,0.601,0.239,2,-12.175,0,0.0384,0.727,1.43e-06,0.0748,0.569,120.036,audio_features,4nbILrYODP667b3d66ZMzI,spotify:track:4nbILrYODP667b3d66ZMzI,https://api.spotify.com/v1/tracks/4nbILrYODP667b3d66ZMzI,https://api.spotify.com/v1/audio-analysis/4nbILrYODP667b3d66ZMzI,162960,4
443,0.505,0.155,10,-12.959,1,0.0336,0.663,0.0,0.101,0.463,79.221,audio_features,7ha6LU5Dle7FGBh0I9LZIa,spotify:track:7ha6LU5Dle7FGBh0I9LZIa,https://api.spotify.com/v1/tracks/7ha6LU5Dle7FGBh0I9LZIa,https://api.spotify.com/v1/audio-analysis/7ha6LU5Dle7FGBh0I9LZIa,188467,4
444,0.26,0.49,3,-9.121,0,0.0415,0.806,0.0,0.336,0.399,80.599,audio_features,78VG6M1i7JQXBdygmWFwye,spotify:track:78VG6M1i7JQXBdygmWFwye,https://api.spotify.com/v1/tracks/78VG6M1i7JQXBdygmWFwye,https://api.spotify.com/v1/audio-analysis/78VG6M1i7JQXBdygmWFwye,161640,4
445,0.612,0.144,6,-12.204,0,0.0352,0.88,0.0,0.203,0.343,128.629,audio_features,5OkKOkdVTKFrYi6GWXkMzR,spotify:track:5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/tracks/5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/audio-analysis/5OkKOkdVTKFrYi6GWXkMzR,181627,4
446,0.64,0.296,4,-12.266,0,0.0585,0.505,4.66e-06,0.083,0.387,119.647,audio_features,716ee4WXvayYh2RnB2fN1F,spotify:track:716ee4WXvayYh2RnB2fN1F,https://api.spotify.com/v1/tracks/716ee4WXvayYh2RnB2fN1F,https://api.spotify.com/v1/audio-analysis/716ee4WXvayYh2RnB2fN1F,147520,4
447,0.407,0.589,2,-5.32,1,0.03,0.547,0.0,0.281,0.559,109.009,audio_features,17bBNcLyMBDayQskHJX29T,spotify:track:17bBNcLyMBDayQskHJX29T,https://api.spotify.com/v1/tracks/17bBNcLyMBDayQskHJX29T,https://api.spotify.com/v1/audio-analysis/17bBNcLyMBDayQskHJX29T,204147,4
448,0.279,0.454,2,-7.733,1,0.0316,0.395,0.0,0.198,0.216,150.661,audio_features,40tAOP3DPqmVD6L1h45Jp6,spotify:track:40tAOP3DPqmVD6L1h45Jp6,https://api.spotify.com/v1/tracks/40tAOP3DPqmVD6L1h45Jp6,https://api.spotify.com/v1/audio-analysis/40tAOP3DPqmVD6L1h45Jp6,274933,4
449,0.396,0.32,9,-13.211,1,0.0413,0.864,0.0,0.599,0.713,175.75,audio_features,3Dnv944x31XU4FFMlkfnWN,spotify:track:3Dnv944x31XU4FFMlkfnWN,https://api.spotify.com/v1/tracks/3Dnv944x31XU4FFMlkfnWN,https://api.spotify.com/v1/audio-analysis/3Dnv944x31XU4FFMlkfnWN,124640,4
450,0.631,0.299,9,-11.557,0,0.0473,0.755,1.28e-06,0.0772,0.652,104.461,audio_features,2wKv9LqgeViYlYjtAwbiU8,spotify:track:2wKv9LqgeViYlYjtAwbiU8,https://api.spotify.com/v1/tracks/2wKv9LqgeViYlYjtAwbiU8,https://api.spotify.com/v1/audio-analysis/2wKv9LqgeViYlYjtAwbiU8,152333,4
451,0.697,0.205,10,-14.37,0,0.11,0.775,0.0,0.171,0.821,107.155,audio_features,62G4vdtOQTBLTH9zQnLnbu,spotify:track:62G4vdtOQTBLTH9zQnLnbu,https://api.spotify.com/v1/tracks/62G4vdtOQTBLTH9zQnLnbu,https://api.spotify.com/v1/audio-analysis/62G4vdtOQTBLTH9zQnLnbu,160840,4
452,0.613,0.465,10,-12.394,1,0.199,0.726,0.0,0.119,0.823,149.247,audio_features,2DNmAx0za1z7vKj9RwDHqe,spotify:track:2DNmAx0za1z7vKj9RwDHqe,https://api.spotify.com/v1/tracks/2DNmAx0za1z7vKj9RwDHqe,https://api.spotify.com/v1/audio-analysis/2DNmAx0za1z7vKj9RwDHqe,150467,4
453,0.574,0.187,11,-14.762,0,0.0738,0.694,0.0,0.0792,0.727,77.859,audio_features,7E3rc13GL2I5wA6CIFXaxs,spotify:track:7E3rc13GL2I5wA6CIFXaxs,https://api.spotify.com/v1/tracks/7E3rc13GL2I5wA6CIFXaxs,https://api.spotify.com/v1/audio-analysis/7E3rc13GL2I5wA6CIFXaxs,153467,4
454,0.663,0.487,0,-10.563,1,0.0959,0.645,7.73e-06,0.71,0.833,81.028,audio_features,4wWkSDHfrxEHubNiMHfJrD,spotify:track:4wWkSDHfrxEHubNiMHfJrD,https://api.spotify.com/v1/tracks/4wWkSDHfrxEHubNiMHfJrD,https://api.spotify.com/v1/audio-analysis/4wWkSDHfrxEHubNiMHfJrD,161400,4
455,0.499,0.273,0,-14.577,0,0.0544,0.865,2.11e-06,0.319,0.717,156.081,audio_features,165n9dxHacuguzneup0HXQ,spotify:track:165n9dxHacuguzneup0HXQ,https://api.spotify.com/v1/tracks/165n9dxHacuguzneup0HXQ,https://api.spotify.com/v1/audio-analysis/165n9dxHacuguzneup0HXQ,160867,3
456,0.732,0.347,7,-9.369,1,0.0487,0.746,0.0,0.0902,0.716,112.84,audio_features,65n3jFUcVG0j56J4ziNkK4,spotify:track:65n3jFUcVG0j56J4ziNkK4,https://api.spotify.com/v1/tracks/65n3jFUcVG0j56J4ziNkK4,https://api.spotify.com/v1/audio-analysis/65n3jFUcVG0j56J4ziNkK4,155973,4
457,0.618,0.737,2,-8.147,1,0.257,0.844,1.54e-05,0.171,0.882,165.104,audio_features,4R5fpGNoTVKXQMUUaZPtwD,spotify:track:4R5fpGNoTVKXQMUUaZPtwD,https://api.spotify.com/v1/tracks/4R5fpGNoTVKXQMUUaZPtwD,https://api.spotify.com/v1/audio-analysis/4R5fpGNoTVKXQMUUaZPtwD,164160,4
458,0.588,0.736,8,-7.76,0,0.0461,0.767,0.0,0.351,0.83,132.731,audio_features,6vJOIceKD99L4Z2jyOE1m7,spotify:track:6vJOIceKD99L4Z2jyOE1m7,https://api.spotify.com/v1/tracks/6vJOIceKD99L4Z2jyOE1m7,https://api.spotify.com/v1/audio-analysis/6vJOIceKD99L4Z2jyOE1m7,136040,4
459,0.742,0.674,8,-7.648,0,0.0354,0.788,0.0,0.0698,0.964,116.53,audio_features,7utoClKnLShFg6u6dZ20gp,spotify:track:7utoClKnLShFg6u6dZ20gp,https://api.spotify.com/v1/tracks/7utoClKnLShFg6u6dZ20gp,https://api.spotify.com/v1/audio-analysis/7utoClKnLShFg6u6dZ20gp,136267,4
460,0.797,0.105,1,-16.881,1,0.0969,0.885,0.000116,0.108,0.419,122.545,audio_features,4fHDlIntTsRGSyTg5UYZYC,spotify:track:4fHDlIntTsRGSyTg5UYZYC,https://api.spotify.com/v1/tracks/4fHDlIntTsRGSyTg5UYZYC,https://api.spotify.com/v1/audio-analysis/4fHDlIntTsRGSyTg5UYZYC,183133,4
